,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
372,-1.326466,50.985418,12,16.0,18,502,6,0,60,1,1,8
373,-1.326466,50.985418,5,12.0,24,276,6,0,60,0,1,8
374,-1.326466,50.985418,2,19.0,4,929,6,0,60,0,1,8
375,-1.326466,50.985418,11,10.0,6,687,6,0,60,0,1,8
376,0.128888,52.499444999999994,12,18.0,22,392,4,1098,60,1,1,6
377,0.128888,52.499444999999994,9,8.0,3,412,4,1098,60,0,1,6
378,0.128888,52.499444999999994,5,11.0,8,536,4,1098,60,0,1,6
379,0.128888,52.499444999999994,1,13.0,28,833,4,1098,60,0,1,6
380,-1.656425,54.96459,12,10.0,14,147,3,695,50,1,1,6
381,-1.656425,54.96459,2,4.0,26,319,3,695,50,0,1,6
382,-1.656425,54.96459,5,18.0,13,170,3,695,50,0,1,6
383,-1.656425,54.96459,12,18.0,27,368,3,695,50,0,1,6
384,-0.909861,52.243426,9,17.0,17,384,5,152,30,1,1,0
385,-0.909861,52.243426,1,18.0,19,889,5,152,30,0,1,0
386,-0.909861,52.243426,8,3.0,3,824,5,152,30,0,1,0
387,-0.909861,52.243426,6,3.0,21,366,5,152,30,0,1,0
388,1.278671,52.71076600000001,8,12.0,25,401,3,140,50,1,1,0
389,1.278671,52.71076600000001,8,3.0,4,186,3,140,50,0,1,0
390,1.278671,52.71076600000001,11,21.0,4,176,3,140,50,0,1,0
391,1.278671,52.71076600000001,10,16.0,24,103,3,140,50,0,1,0
392,-2.936297,53.450407999999996,5,20.0,25,91,3,580,40,1,1,3
393,-2.936297,53.450407999999996,1,18.0,16,158,3,580,40,0,1,3
394,-2.936297,53.450407999999996,9,3.0,4,50,3,580,40,0,1,3
395,-2.936297,53.450407999999996,12,0.0,3,160,3,580,40,0,1,3
396,-1.141925,51.739951,10,18.0,15,484,6,407,60,1,2,0
397,-1.141925,51.739951,9,0.0,1,733,6,407,60,0,2,0
398,-1.141925,51.739951,9,4.0,4,847,6,407,60,0,2,0
399,-1.141925,51.739951,1,22.0,20,381,6,407,60,0,2,0
400,0.62897,51.792165000000004,11,18.0,26,451,6,0,30,1,8,1
401,0.62897,51.792165000000004,5,0.0,14,748,6,0,30,0,8,1
402,0.62897,51.792165000000004,9,22.0,1,149,6,0,30,0,8,1
403,0.62897,51.792165000000004,8,16.0,21,129,6,0,30,0,8,1
404,-1.433055,53.234145999999996,11,12.0,14,322,3,619,30,1,2,0
405,-1.433055,53.234145999999996,3,2.0,23,607,3,619,30,0,2,0
406,-1.433055,53.234145999999996,9,0.0,4,501,3,619,30,0,2,0
407,-1.433055,53.234145999999996,5,9.0,26,368,3,619,30,0,2,0
408,-0.620726,51.207559,8,12.0,23,511,6,98,30,1,1,9
409,-0.620726,51.207559,5,8.0,2,121,6,98,30,0,1,9
410,-0.620726,51.207559,5,14.0,18,616,6,98,30,0,1,9
411,-0.620726,51.207559,6,18.0,27,123,6,98,30,0,1,9
412,-1.990315,52.602691,11,9.0,29,307,4,4210,30,1,1,3
413,-1.990315,52.602691,2,6.0,11,255,4,4210,30,0,1,3
414,-1.990315,52.602691,9,6.0,1,691,4,4210,30,0,1,3
415,-1.990315,52.602691,11,10.0,28,340,4,4210,30,0,1,3
416,-0.149593,51.132387,12,13.0,24,560,3,2011,70,1,1,0
417,-0.149593,51.132387,11,5.0,22,827,3,2011,70,0,1,0
418,-0.149593,51.132387,12,9.0,14,848,3,2011,70,0,1,0
419,-0.149593,51.132387,4,2.0,27,205,3,2011,70,0,1,0
420,-4.408817,51.843284999999995,6,23.0,19,751,3,40,60,1,1,0
421,-4.408817,51.843284999999995,11,12.0,23,787,3,40,60,0,1,0
422,-4.408817,51.843284999999995,6,2.0,16,327,3,40,60,0,1,0
423,-4.408817,51.843284999999995,6,14.0,19,485,3,40,60,0,1,0
424,-1.094648,50.78792,7,12.0,22,498,6,0,30,1,1,3
425,-1.094648,50.78792,10,9.0,18,925,6,0,30,0,1,3
426,-1.094648,50.78792,8,22.0,21,255,6,0,30,0,1,3
427,-1.094648,50.78792,5,3.0,17,733,6,0,30,0,1,3
428,-0.875431,52.767556000000006,11,6.0,28,365,3,607,30,1,8,3
429,-0.875431,52.767556000000006,12,6.0,10,4,3,607,30,0,8,3
430,-0.875431,52.767556000000006,6,11.0,9,463,3,607,30,0,8,3
431,-0.875431,52.767556000000006,3,2.0,14,887,3,607,30,0,8,3
432,-3.026691,51.099602000000004,5,17.0,25,607,6,0,60,1,1,0
433,-3.026691,51.099602000000004,5,23.0,1,8,6,0,60,0,1,0
434,-3.026691,51.099602000000004,9,2.0,21,400,6,0,60,0,1,0
435,-3.026691,51.099602000000004,9,17.0,27,15,6,0,60,0,1,0
436,-1.046073,50.866004,2,16.0,26,495,3,3,30,1,2,1
437,-1.046073,50.866004,3,16.0,21,433,3,3,30,0,2,1
438,-1.046073,50.866004,9,5.0,19,715,3,3,30,0,2,1
439,-1.046073,50.866004,1,18.0,7,856,3,3,30,0,2,1
440,0.015742,51.628039,4,18.0,25,13,6,0,30,1,1,0
441,0.015742,51.628039,3,14.0,26,623,6,0,30,0,1,0
442,0.015742,51.628039,10,12.0,22,217,6,0,30,0,1,0
443,0.015742,51.628039,1,7.0,11,266,6,0,30,0,1,0
444,-0.247148,51.472285,4,14.0,19,24,4,349,30,1,1,3
445,-0.247148,51.472285,3,8.0,24,707,4,349,30,0,1,3
446,-0.247148,51.472285,12,5.0,13,424,4,349,30,0,1,3
447,-0.247148,51.472285,9,7.0,21,282,4,349,30,0,1,3
448,-3.794868,53.079048,6,8.0,23,721,3,470,60,1,1,0
449,-3.794868,53.079048,1,8.0,28,827,3,470,60,0,1,0
450,-3.794868,53.079048,3,16.0,20,476,3,470,60,0,1,0
451,-3.794868,53.079048,4,5.0,6,735,3,470,60,0,1,0
452,-2.24246,51.861692,11,14.0,13,623,6,27,30,1,1,3
453,-2.24246,51.861692,5,13.0,18,823,6,27,30,0,1,3
454,-2.24246,51.861692,1,0.0,2,430,6,27,30,0,1,3
455,-2.24246,51.861692,1,1.0,24,213,6,27,30,0,1,3
456,-2.994223,51.131941,6,15.0,29,607,6,0,30,1,1,0
457,-2.994223,51.131941,2,2.0,7,251,6,0,30,0,1,0
458,-2.994223,51.131941,11,1.0,21,365,6,0,30,0,1,0
459,-2.994223,51.131941,12,18.0,26,512,6,0,30,0,1,0
460,-2.387291,53.200579000000005,7,13.0,19,129,1,6,70,1,1,0
461,-2.387291,53.200579000000005,4,19.0,27,9,1,6,70,0,1,0
462,-2.387291,53.200579000000005,6,17.0,23,853,1,6,70,0,1,0
463,-2.387291,53.200579000000005,5,22.0,27,891,1,6,70,0,1,0
464,-0.094373,51.541392,5,18.0,20,3,3,104,20,1,1,3
465,-0.094373,51.541392,5,14.0,14,42,3,104,20,0,1,3
466,-0.094373,51.541392,5,6.0,22,582,3,104,20,0,1,3
467,-0.094373,51.541392,7,6.0,13,660,3,104,20,0,1,3
468,-1.025211,52.887277000000005,12,19.0,18,347,3,46,70,1,1,0
469,-1.025211,52.887277000000005,8,0.0,21,310,3,46,70,0,1,0
470,-1.025211,52.887277000000005,1,2.0,5,405,3,46,70,0,1,0
471,-1.025211,52.887277000000005,4,0.0,21,824,3,46,70,0,1,0
472,-0.382836,51.499323,2,16.0,25,27,5,0,30,1,1,8
473,-0.382836,51.499323,7,6.0,1,799,5,0,30,0,1,8
474,-0.382836,51.499323,12,0.0,24,65,5,0,30,0,1,8
475,-0.382836,51.499323,4,4.0,18,350,5,0,30,0,1,8
476,-1.34307,53.112961,1,10.0,18,321,6,0,40,1,1,0
477,-1.34307,53.112961,10,0.0,9,675,6,0,40,0,1,0
478,-1.34307,53.112961,6,3.0,20,71,6,0,40,0,1,0
479,-1.34307,53.112961,2,8.0,2,599,6,0,40,0,1,0
480,-2.136832,52.659985,8,15.0,17,254,5,259,30,1,1,8
481,-2.136832,52.659985,2,3.0,22,521,5,259,30,0,1,8
482,-2.136832,52.659985,7,7.0,13,309,5,259,30,0,1,8
483,-2.136832,52.659985,5,7.0,9,219,5,259,30,0,1,8
484,-2.31527,53.552372999999996,1,9.0,20,101,5,0,30,1,8,0
485,-2.31527,53.552372999999996,11,11.0,18,709,5,0,30,0,8,0
486,-2.31527,53.552372999999996,4,12.0,8,806,5,0,30,0,8,0
487,-2.31527,53.552372999999996,9,23.0,15,396,5,0,30,0,8,0
488,-3.021821,53.648052,4,13.0,20,93,6,0,50,1,1,0
489,-3.021821,53.648052,5,1.0,6,188,6,0,50,0,1,0
490,-3.021821,53.648052,8,0.0,7,745,6,0,50,0,1,0
491,-3.021821,53.648052,5,0.0,23,844,6,0,50,0,1,0
492,-2.139507,53.259769999999996,3,18.0,15,129,3,537,30,1,1,0
493,-2.139507,53.259769999999996,11,3.0,4,20,3,537,30,0,1,0
494,-2.139507,53.259769999999996,4,14.0,13,286,3,537,30,0,1,0
495,-2.139507,53.259769999999996,5,21.0,10,413,3,537,30,0,1,0
496,-2.717755,53.797543999999995,6,15.0,23,79,6,0,20,1,1,0
497,-2.717755,53.797543999999995,7,3.0,11,399,6,0,20,0,1,0
498,-2.717755,53.797543999999995,12,11.0,10,460,6,0,20,0,1,0
499,-2.717755,53.797543999999995,12,12.0,7,302,6,0,20,0,1,0
500,-0.272024,52.69895,4,13.0,17,355,3,1175,60,1,1,0
501,-0.272024,52.69895,4,5.0,1,845,3,1175,60,0,1,0
502,-0.272024,52.69895,5,20.0,5,558,3,1175,60,0,1,0
503,-0.272024,52.69895,1,4.0,25,415,3,1175,60,0,1,0
504,-2.683139,53.65726,11,23.0,14,73,3,581,40,1,2,0
505,-2.683139,53.65726,2,12.0,19,937,3,581,40,0,2,0
506,-2.683139,53.65726,3,11.0,16,664,3,581,40,0,2,0
507,-2.683139,53.65726,8,17.0,13,704,3,581,40,0,2,0
508,-1.493534,50.997187,6,14.0,26,501,6,0,30,1,1,3
509,-1.493534,50.997187,12,0.0,14,422,6,0,30,0,1,3
510,-1.493534,50.997187,11,8.0,10,920,6,0,30,0,1,3
511,-1.493534,50.997187,8,16.0,3,555,6,0,30,0,1,3
512,-0.097002,51.49908,1,10.0,19,8,3,3,30,1,1,6
513,-0.097002,51.49908,11,1.0,9,104,3,3,30,0,1,6
514,-0.097002,51.49908,2,5.0,21,127,3,3,30,0,1,6
515,-0.097002,51.49908,7,3.0,25,379,3,3,30,0,1,6
516,-4.214007,55.86631800000001,10,14.0,31,926,6,0,30,1,1,5
517,-4.214007,55.86631800000001,12,16.0,12,10,6,0,30,0,1,5
518,-4.214007,55.86631800000001,12,14.0,7,533,6,0,30,0,1,5
519,-4.214007,55.86631800000001,6,1.0,7,380,6,0,30,0,1,5
520,-0.531832,52.144438,11,16.0,16,420,6,49,30,1,1,3
521,-0.531832,52.144438,8,6.0,10,26,6,49,30,0,1,3
522,-0.531832,52.144438,3,14.0,20,915,6,49,30,0,1,3
523,-0.531832,52.144438,4,4.0,25,678,6,49,30,0,1,3
524,-1.345357,54.587419,7,22.0,18,245,6,0,30,1,1,0
525,-1.345357,54.587419,2,2.0,1,482,6,0,30,0,1,0
526,-1.345357,54.587419,4,21.0,14,839,6,0,30,0,1,0
527,-1.345357,54.587419,10,15.0,26,632,6,0,30,0,1,0
528,-4.626441000000001,55.344302,5,8.0,23,937,4,7045,60,1,1,0
529,-4.626441000000001,55.344302,9,10.0,23,613,4,7045,60,0,1,0
530,-4.626441000000001,55.344302,7,11.0,18,322,4,7045,60,0,1,0
531,-4.626441000000001,55.344302,6,15.0,25,759,4,7045,60,0,1,0
532,1.371493,51.368711,1,21.0,24,541,5,229,60,1,9,3
533,1.371493,51.368711,8,7.0,9,384,5,229,60,0,9,3
534,1.371493,51.368711,7,8.0,15,606,5,229,60,0,9,3
535,1.371493,51.368711,8,8.0,10,331,5,229,60,0,9,3
536,-1.781265,53.801731999999994,6,19.0,17,200,3,6177,30,1,1,0
537,-1.781265,53.801731999999994,9,12.0,20,551,3,6177,30,0,1,0
538,-1.781265,53.801731999999994,1,0.0,28,829,3,6177,30,0,1,0
539,-1.781265,53.801731999999994,2,4.0,1,124,3,6177,30,0,1,0
540,-1.7614040000000002,53.893039,12,17.0,28,200,6,0,50,1,1,0
541,-1.7614040000000002,53.893039,6,14.0,10,417,6,0,50,0,1,0
542,-1.7614040000000002,53.893039,3,1.0,6,400,6,0,50,0,1,0
543,-1.7614040000000002,53.893039,10,12.0,18,347,6,0,50,0,1,0
544,-3.938657,56.112731000000004,1,12.0,30,939,4,8051,30,1,1,0
545,-3.938657,56.112731000000004,12,9.0,22,303,4,8051,30,0,1,0
546,-3.938657,56.112731000000004,1,10.0,15,20,4,8051,30,0,1,0
547,-3.938657,56.112731000000004,2,22.0,11,49,4,8051,30,0,1,0
548,0.275984,51.191159000000006,10,22.0,25,542,6,4208,30,1,1,3
549,0.275984,51.191159000000006,12,4.0,4,411,6,4208,30,0,1,3
550,0.275984,51.191159000000006,2,18.0,13,221,6,4208,30,0,1,3
551,0.275984,51.191159000000006,7,15.0,4,368,6,4208,30,0,1,3
552,-0.761594,51.631617,10,20.0,30,480,6,4809,30,1,1,0
553,-0.761594,51.631617,6,23.0,20,762,6,4809,30,0,1,0
554,-0.761594,51.631617,6,12.0,25,886,6,4809,30,0,1,0
555,-0.761594,51.631617,4,22.0,7,264,6,4809,30,0,1,0
556,-1.77777,52.844708999999995,10,20.0,29,251,3,515,60,1,1,7
557,-1.77777,52.844708999999995,7,13.0,12,99,3,515,60,0,1,7
558,-1.77777,52.844708999999995,10,5.0,27,515,3,515,60,0,1,7
559,-1.77777,52.844708999999995,11,2.0,17,764,3,515,60,0,1,7
560,-1.50611,53.382121,11,13.0,20,215,5,702,30,1,5,3
561,-1.50611,53.382121,6,21.0,16,751,5,702,30,0,5,3
562,-1.50611,53.382121,11,9.0,1,191,5,702,30,0,5,3
563,-1.50611,53.382121,12,9.0,8,204,5,702,30,0,5,3
564,-1.9726810000000001,52.41729,12,11.0,18,300,6,0,30,1,1,8
565,-1.9726810000000001,52.41729,3,5.0,16,685,6,0,30,0,1,8
566,-1.9726810000000001,52.41729,7,22.0,1,464,6,0,30,0,1,8
567,-1.9726810000000001,52.41729,1,9.0,21,890,6,0,30,0,1,8
568,-0.33769,53.747184,10,14.0,17,228,6,0,30,1,1,3
569,-0.33769,53.747184,7,13.0,13,624,6,0,30,0,1,3
570,-0.33769,53.747184,10,6.0,17,45,6,0,30,0,1,3
571,-0.33769,53.747184,8,22.0,7,381,6,0,30,0,1,3
572,-0.154783,50.842357,7,21.0,20,565,6,0,20,1,2,3
573,-0.154783,50.842357,5,5.0,7,884,6,0,20,0,2,3
574,-0.154783,50.842357,2,18.0,9,872,6,0,20,0,2,3
575,-0.154783,50.842357,12,7.0,3,181,6,0,20,0,2,3
576,0.285093,51.449989,8,1.0,24,532,3,226,40,1,1,7
577,0.285093,51.449989,8,4.0,8,53,3,226,40,0,1,7
578,0.285093,51.449989,5,15.0,15,658,3,226,40,0,1,7
579,0.285093,51.449989,8,9.0,8,320,3,226,40,0,1,7
580,-1.220797,52.927879000000004,4,15.0,28,342,6,0,30,1,1,0
581,-1.220797,52.927879000000004,1,20.0,27,832,6,0,30,0,1,0
582,-1.220797,52.927879000000004,4,17.0,22,250,6,0,30,0,1,0
583,-1.220797,52.927879000000004,9,4.0,23,539,6,0,30,0,1,0
584,-2.624757,53.669174,1,18.0,31,73,1,61,70,1,1,0
585,-2.624757,53.669174,1,4.0,28,408,1,61,70,0,1,0
586,-2.624757,53.669174,8,12.0,19,400,1,61,70,0,1,0
587,-2.624757,53.669174,11,12.0,4,25,1,61,70,0,1,0
588,-3.015787,55.94901899999999,8,17.0,16,921,4,1348,60,1,1,0
589,-3.015787,55.94901899999999,3,8.0,27,48,4,1348,60,0,1,0
590,-3.015787,55.94901899999999,3,1.0,17,768,4,1348,60,0,1,0
591,-3.015787,55.94901899999999,1,15.0,17,541,4,1348,60,0,1,0
592,-2.3824419999999997,52.66778000000001,12,4.0,20,286,3,464,60,1,1,0
593,-2.3824419999999997,52.66778000000001,6,6.0,7,865,3,464,60,0,1,0
594,-2.3824419999999997,52.66778000000001,11,3.0,2,45,3,464,60,0,1,0
595,-2.3824419999999997,52.66778000000001,9,19.0,1,326,3,464,60,0,1,0
596,-0.066106,51.531218,3,13.0,31,5,4,108,30,1,5,3
597,-0.066106,51.531218,6,13.0,1,94,4,108,30,0,5,3
598,-0.066106,51.531218,9,16.0,4,145,4,108,30,0,5,3
599,-0.066106,51.531218,3,7.0,9,268,4,108,30,0,5,3
600,-0.196692,51.495709000000005,9,10.0,24,12,3,3220,30,1,1,3
601,-0.196692,51.495709000000005,12,1.0,7,604,3,3220,30,0,1,3
602,-0.196692,51.495709000000005,11,23.0,28,617,3,3220,30,0,1,3
603,-0.196692,51.495709000000005,5,21.0,28,523,3,3220,30,0,1,3
604,-2.663774,53.09020400000001,8,19.0,31,129,3,49,60,1,2,0
605,-2.663774,53.09020400000001,9,23.0,25,136,3,49,60,0,2,0
606,-2.663774,53.09020400000001,10,20.0,5,809,3,49,60,0,2,0
607,-2.663774,53.09020400000001,2,20.0,19,329,3,49,60,0,2,0
608,-3.0576849999999998,53.52384,8,13.0,17,93,6,0,20,1,1,0
609,-3.0576849999999998,53.52384,7,17.0,10,470,6,0,20,0,1,0
610,-3.0576849999999998,53.52384,11,13.0,13,341,6,0,20,0,1,0
611,-3.0576849999999998,53.52384,2,18.0,6,100,6,0,20,0,1,0
612,-2.0096060000000002,51.445171,2,19.0,26,635,6,0,30,1,1,0
613,-2.0096060000000002,51.445171,9,19.0,12,740,6,0,30,0,1,0
614,-2.0096060000000002,51.445171,1,3.0,18,218,6,0,30,0,1,0
615,-2.0096060000000002,51.445171,2,18.0,1,165,6,0,30,0,1,0
616,-1.2258149999999999,54.572101,7,16.0,25,243,6,0,30,1,1,6
617,-1.2258149999999999,54.572101,6,16.0,6,746,6,0,30,0,1,6
618,-1.2258149999999999,54.572101,2,19.0,18,900,6,0,30,0,1,6
619,-1.2258149999999999,54.572101,8,3.0,3,800,6,0,30,0,1,6
620,-1.602609,55.00676,3,7.0,31,147,3,191,30,1,1,1
621,-1.602609,55.00676,3,1.0,15,75,3,191,30,0,1,1
622,-1.602609,55.00676,8,1.0,2,646,3,191,30,0,1,1
623,-1.602609,55.00676,3,18.0,22,817,3,191,30,0,1,1
624,1.234674,52.641089,10,15.0,20,404,3,1074,30,1,1,9
625,1.234674,52.641089,8,22.0,25,585,3,1074,30,0,1,9
626,1.234674,52.641089,7,8.0,12,187,3,1074,30,0,1,9
627,1.234674,52.641089,11,20.0,2,479,3,1074,30,0,1,9
628,0.08383,51.534135,1,15.0,31,16,3,123,30,1,1,2
629,0.08383,51.534135,3,3.0,1,929,3,123,30,0,1,2
630,0.08383,51.534135,12,4.0,10,820,3,123,30,0,1,2
631,0.08383,51.534135,3,13.0,5,226,3,123,30,0,1,2
632,-2.189372,52.491425,11,17.0,19,254,3,449,60,1,1,0
633,-2.189372,52.491425,2,4.0,16,768,3,449,60,0,1,0
634,-2.189372,52.491425,3,21.0,16,682,3,449,60,0,1,0
635,-2.189372,52.491425,4,19.0,24,221,3,449,60,0,1,0
636,-0.522537,51.276340999999995,11,16.0,20,511,4,2215,70,1,1,0
637,-0.522537,51.276340999999995,10,11.0,22,282,4,2215,70,0,1,0
638,-0.522537,51.276340999999995,7,14.0,16,289,4,2215,70,0,1,0
639,-0.522537,51.276340999999995,8,2.0,5,81,4,2215,70,0,1,0
640,-2.5915209999999997,51.464943,1,8.0,15,601,6,0,20,1,1,0
641,-2.5915209999999997,51.464943,2,22.0,23,231,6,0,20,0,1,0
642,-2.5915209999999997,51.464943,3,1.0,9,919,6,0,20,0,1,0
643,-2.5915209999999997,51.464943,6,7.0,14,160,6,0,20,0,1,0
644,-2.123189,52.477354000000005,9,18.0,30,303,6,0,30,1,1,3
645,-2.123189,52.477354000000005,3,2.0,13,759,6,0,30,0,1,3
646,-2.123189,52.477354000000005,2,23.0,16,160,6,0,30,0,1,3
647,-2.123189,52.477354000000005,7,12.0,17,25,6,0,30,0,1,3
648,-2.9217459999999997,51.364612,11,12.0,15,605,6,0,40,1,4,0
649,-2.9217459999999997,51.364612,4,23.0,17,91,6,0,40,0,4,0
650,-2.9217459999999997,51.364612,4,6.0,23,316,6,0,40,0,4,0
651,-2.9217459999999997,51.364612,5,17.0,10,763,6,0,40,0,4,0
652,-1.17692,52.962004,2,18.0,19,346,3,6130,30,1,2,3
653,-1.17692,52.962004,10,19.0,12,18,3,6130,30,0,2,3
654,-1.17692,52.962004,6,4.0,1,865,3,6130,30,0,2,3
655,-1.17692,52.962004,4,23.0,25,121,3,6130,30,0,2,3
656,-3.178291,55.941614,7,17.0,14,923,6,0,30,1,1,3
657,-3.178291,55.941614,9,21.0,16,391,6,0,30,0,1,3
658,-3.178291,55.941614,10,1.0,14,626,6,0,30,0,1,3
659,-3.178291,55.941614,11,8.0,10,238,6,0,30,0,1,3
660,0.536219,51.103152,3,13.0,17,543,3,229,60,1,1,3
661,0.536219,51.103152,7,15.0,17,891,3,229,60,0,1,3
662,0.536219,51.103152,6,7.0,4,500,3,229,60,0,1,3
663,0.536219,51.103152,1,11.0,28,76,3,229,60,0,1,3
664,-1.146116,53.47955,12,14.0,27,211,1,18,70,1,1,1
665,-1.146116,53.47955,2,16.0,2,740,1,18,70,0,1,1
666,-1.146116,53.47955,1,15.0,6,309,1,18,70,0,1,1
667,-1.146116,53.47955,11,20.0,18,511,1,18,70,0,1,1
668,-1.7395450000000001,54.981753000000005,9,17.0,16,147,3,6085,30,1,1,3
669,-1.7395450000000001,54.981753000000005,4,5.0,28,518,3,6085,30,0,1,3
670,-1.7395450000000001,54.981753000000005,12,5.0,23,37,3,6085,30,0,1,3
671,-1.7395450000000001,54.981753000000005,5,20.0,12,338,3,6085,30,0,1,3
672,-1.0950309999999999,52.648601,7,13.0,22,364,3,6030,30,1,2,3
673,-1.0950309999999999,52.648601,9,23.0,12,681,3,6030,30,0,2,3
674,-1.0950309999999999,52.648601,3,20.0,6,891,3,6030,30,0,2,3
675,-1.0950309999999999,52.648601,10,0.0,19,25,3,6030,30,0,2,3
676,-0.458975,51.522918,9,6.0,24,26,6,0,30,1,2,3
677,-0.458975,51.522918,10,20.0,4,96,6,0,30,0,2,3
678,-0.458975,51.522918,5,8.0,4,540,6,0,30,0,2,3
679,-0.458975,51.522918,4,13.0,12,178,6,0,30,0,2,3
680,-1.565675,52.256046999999995,7,7.0,21,294,3,452,50,1,1,1
681,-1.565675,52.256046999999995,5,14.0,23,794,3,452,50,0,1,1
682,-1.565675,52.256046999999995,8,15.0,5,265,3,452,50,0,1,1
683,-1.565675,52.256046999999995,12,18.0,13,759,3,452,50,0,1,1
684,-1.768895,53.803757999999995,3,15.0,22,200,6,0,30,1,1,0
685,-1.768895,53.803757999999995,8,7.0,10,734,6,0,30,0,1,0
686,-1.768895,53.803757999999995,7,20.0,25,592,6,0,30,0,1,0
687,-1.768895,53.803757999999995,6,13.0,7,47,6,0,30,0,1,0
688,-1.115659,52.903482999999994,2,10.0,21,347,3,52,60,1,1,0
689,-1.115659,52.903482999999994,11,7.0,9,561,3,52,60,0,1,0
690,-1.115659,52.903482999999994,7,1.0,20,783,3,52,60,0,1,0
691,-1.115659,52.903482999999994,2,15.0,14,588,3,52,60,0,1,0
692,1.729913,52.605532999999994,10,10.0,22,402,4,1141,30,1,1,3
693,1.729913,52.605532999999994,4,9.0,5,286,4,1141,30,0,1,3
694,1.729913,52.605532999999994,10,15.0,11,747,4,1141,30,0,1,3
695,1.729913,52.605532999999994,3,9.0,11,643,4,1141,30,0,1,3
696,-2.384191,53.778764,7,13.0,22,75,3,680,30,1,1,6
697,-2.384191,53.778764,3,18.0,16,104,3,680,30,0,1,6
698,-2.384191,53.778764,4,13.0,5,925,3,680,30,0,1,6
699,-2.384191,53.778764,1,11.0,11,30,3,680,30,0,1,6
700,-0.210371,51.802365,8,8.0,25,438,6,582,30,1,1,6
701,-0.210371,51.802365,8,8.0,26,79,6,582,30,0,1,6
702,-0.210371,51.802365,11,18.0,27,107,6,582,30,0,1,6
703,-0.210371,51.802365,12,10.0,23,772,6,582,30,0,1,6
704,0.024932,52.2567,6,15.0,19,395,3,14,70,1,1,9
705,0.024932,52.2567,3,4.0,8,595,3,14,70,0,1,9
706,0.024932,52.2567,12,2.0,6,669,3,14,70,0,1,9
707,0.024932,52.2567,2,18.0,26,931,3,14,70,0,1,9
708,-0.607171,52.301571,12,11.0,31,382,4,645,30,1,1,3
709,-0.607171,52.301571,11,21.0,1,278,4,645,30,0,1,3
710,-0.607171,52.301571,11,3.0,18,219,4,645,30,0,1,3
711,-0.607171,52.301571,4,7.0,14,527,4,645,30,0,1,3
712,-4.2196419999999994,55.858352000000004,9,15.0,24,926,6,0,30,1,2,9
713,-4.2196419999999994,55.858352000000004,11,2.0,1,878,6,0,30,0,2,9
714,-4.2196419999999994,55.858352000000004,6,7.0,25,590,6,0,30,0,2,9
715,-4.2196419999999994,55.858352000000004,6,5.0,23,604,6,0,30,0,2,9
716,-0.210119,51.469207,1,19.0,17,11,3,308,30,1,1,6
717,-0.210119,51.469207,11,12.0,13,561,3,308,30,0,1,6
718,-0.210119,51.469207,10,17.0,19,746,3,308,30,0,1,6
719,-0.210119,51.469207,12,19.0,1,408,3,308,30,0,1,6
720,-1.074908,53.781512,7,22.0,20,187,3,19,30,1,1,3
721,-1.074908,53.781512,9,23.0,2,194,3,19,30,0,1,3
722,-1.074908,53.781512,11,1.0,24,755,3,19,30,0,1,3
723,-1.074908,53.781512,10,1.0,19,319,3,19,30,0,1,3
724,0.315226,50.818129,4,7.0,14,556,6,0,30,1,1,1
725,0.315226,50.818129,12,18.0,15,79,6,0,30,0,1,1
726,0.315226,50.818129,2,8.0,17,743,6,0,30,0,1,1
727,0.315226,50.818129,12,1.0,26,762,6,0,30,0,1,1
728,-2.384503,53.497161,6,16.0,26,107,1,60,50,1,1,0
729,-2.384503,53.497161,3,2.0,23,618,1,60,50,0,1,0
730,-2.384503,53.497161,2,23.0,2,841,1,60,50,0,1,0
731,-2.384503,53.497161,8,11.0,22,377,1,60,50,0,1,0
732,-4.0922730000000005,55.849755,2,12.0,27,926,1,8,70,1,1,5
733,-4.0922730000000005,55.849755,1,14.0,13,353,1,8,70,0,1,5
734,-4.0922730000000005,55.849755,10,0.0,19,212,1,8,70,0,1,5
735,-4.0922730000000005,55.849755,8,9.0,1,922,1,8,70,0,1,5
736,-0.155875,51.496873,10,23.0,24,1,6,0,30,1,1,3
737,-0.155875,51.496873,1,9.0,21,844,6,0,30,0,1,3
738,-0.155875,51.496873,12,17.0,13,927,6,0,30,0,1,3
739,-0.155875,51.496873,1,10.0,12,250,6,0,30,0,1,3
740,-1.1976120000000001,52.99509200000001,2,18.0,13,346,6,0,30,1,1,3
741,-1.1976120000000001,52.99509200000001,5,22.0,3,531,6,0,30,0,1,3
742,-1.1976120000000001,52.99509200000001,1,17.0,22,784,6,0,30,0,1,3
743,-1.1976120000000001,52.99509200000001,12,22.0,5,160,6,0,30,0,1,3
744,-2.1323779999999997,53.51829,9,6.0,18,104,5,0,30,1,1,3
745,-2.1323779999999997,53.51829,11,0.0,20,192,5,0,30,0,1,3
746,-2.1323779999999997,53.51829,1,4.0,19,594,5,0,30,0,1,3
747,-2.1323779999999997,53.51829,2,6.0,28,244,5,0,30,0,1,3
748,-0.14538099999999998,51.485647,7,20.0,14,1,3,3212,30,1,2,3
749,-0.14538099999999998,51.485647,1,17.0,13,799,3,3212,30,0,2,3
750,-0.14538099999999998,51.485647,10,3.0,7,8,3,3212,30,0,2,3
